آ	اس	رم	1.000000
نیاز	داشت	و	0.500000
نیاز	داشته	باشد	0.500000
نیاز	کشور	به	0.222222
نیاز	کشور	را	0.166667
نیروی	انسانی	و	0.156863
نیروی	انسانی	در	0.117647
نیروی	انسانی	است	0.078431
نیروی	دریایی	ارتش	0.336000
نیروی	دریایی	سپاه	0.176000
نیروی	دریایی	آمریکا	0.168000
نیروی	دریایی	در	0.048000
نیروی	دریایی	و	0.032000
نیروی	دریایی	این	0.024000
نیروی	دریایی	روسیه	0.024000
نیروی	زمینی	ارتش	0.562500
نیروی	زمینی	سپاه	0.250000
نیروی	زمینی	در	0.083333
نیروی	فضایی	ایالات	0.666667
نیروی	هوایی	ارتش	0.304878
نیروی	هوایی	آمریکا	0.134146
نیروی	هوایی	ایالات	0.048780
نیروی	هوایی	این	0.048780
نیروی	هوایی	روسیه	0.048780
نیروی	هوایی	عراق	0.048780
نیروی	هوایی	پاکستان	0.048780
نیروی	کار	در	0.250000
نیروی	کار	به	0.150000
نیم	ساعت	قبل	0.250000
نیم	فصل	اول	0.285714
نیم	فصل	دوم	0.214286
نیم	میلیون	نفر	0.272727
نیم	نگاهی	به	0.800000
نیمه	اول	این	0.137255
نیمه	اول	سال	0.117647
نیمه	اول	با	0.098039
نیمه	اول	بازی	0.078431
نیمه	اول	به	0.078431
نیمه	اول	خوب	0.058824
نیمه	دوم	سال	0.291139
نیمه	دوم	هم	0.050633
نیمه	دوم	به	0.050633
نیمه	دوم	بازی	0.037975
نیمه	شرقی	و	0.600000
نیمه	شمالی	و	0.428571
نیمه	نخست	امسال	0.312500
نیمه	های	شب	1.000000
های	آب	و	0.500000
های	آمریکا	را	0.230769
های	آنها	را	0.200000
های	اجتماعی	و	0.178571
های	اجتماعی	در	0.107143
های	اعتبار	گروه	1.000000
های	انجام	شده	0.941176
های	این	کشور	0.075000
های	این	هفته	0.075000
های	بانک	مرکزی	1.000000
های	بخش	خصوصی	0.750000
های	بزرگ	برای	0.142857
های	بزرگ	و	0.142857
های	بسیار	خوبی	0.400000
های	تولید	شده	0.230769
های	تیم	ملی	1.000000
های	جام	جهانی	1.000000
های	جدید	در	0.181818
های	جدید	را	0.136364
های	جدید	به	0.136364
های	حمل	و	0.857143
های	خاص	خود	0.333333
های	خوبی	برای	0.230769
های	خوبی	در	0.230769
های	خود	را	0.327586
های	خود	در	0.137931
های	خود	برای	0.068966
های	خود	به	0.068966
های	خود	می	0.051724
های	در	دست	0.500000
های	دو	کشور	0.333333
های	رسانه	ای	0.750000
های	زیادی	را	0.250000
های	زیادی	در	0.138889
های	زیادی	برای	0.111111
های	زیادی	هم	0.083333
های	سازمان	یافته	0.428571
های	سیاسی	در	0.166667
های	شبکه	نمایش	0.833333
های	صورت	گرفته	1.000000
های	طبیعی	و	0.600000
های	علم	و	1.000000
های	علوم	پزشکی	0.800000
های	فعال	در	0.750000
های	لازم	را	0.400000
های	لازم	برای	0.333333
های	مالی	و	0.333333
های	مختلف	در	0.066667
های	مختلف	از	0.053333
های	مختلف	و	0.053333
های	مختلف	را	0.040000
های	مختلف	با	0.040000
های	مختلف	کشور	0.040000
های	مختلف	به	0.040000
های	مختلف	است	0.040000
های	مربوط	به	1.000000
های	مرتبط	با	0.750000
های	ملی	فوتبال	0.272727
های	منحصر	به	1.000000
های	منطقه	ای	0.750000
های	مهم	و	0.272727
های	موجود	در	0.615385
های	نظامی	آمریکا	0.300000
های	نیمه	تمام	0.500000
های	هسته	ای	1.000000
های	پی	در	1.000000
های	کشتی	آزاد	1.000000
های	کشور	در	0.214286
های	کوتاه	و	0.375000
های	گذشته	به	0.200000
های	گذشته	برای	0.200000
هدایت	افکار	عمومی	1.000000
هدایت	این	تیم	0.833333
هدایت	تیم	ملی	0.913043
هرچند	که	در	0.130435
هزار	بار	به	0.500000
هزار	بشکه	در	0.666667
هزار	بشکه	نفت	0.208333
هزار	تا	هزار	0.538462
هزار	تا	دو	0.230769
هزار	تن	از	0.075000
هزار	تن	برنج	0.075000
هزار	تن	گوشت	0.050000
هزار	تن	محصول	0.050000
هزار	تن	به	0.037500
هزار	تن	افزایش	0.037500
هزار	تن	و	0.037500
هزار	تن	است	0.037500
هزار	تن	زباله	0.037500
هزار	تن	انواع	0.037500
هزار	تن	در	0.037500
هزار	دانش	آموز	0.666667
هزار	دلار	است	0.117647
هزار	دلار	به	0.094118
هزار	دلار	در	0.082353
هزار	دلار	و	0.047059
هزار	دلار	از	0.047059
هزار	دلار	قیمت	0.047059
هزار	دلار	برای	0.035294
هزار	زن	و	0.625000
هزار	سال	پیش	0.538462
هزار	عنوان	کتاب	0.750000
هزار	قدم	در	1.000000
هزار	قطعه	زمین	0.307692
هزار	معامله	به	0.800000
هزار	معلم	در	0.428571
هزار	نسخه	و	0.666667
هزار	نفر	از	0.239130
هزار	نفر	در	0.166667
هزار	نفر	جمعیت	0.065217
هزار	نفر	را	0.050725
هزار	نفر	به	0.043478
هزار	نفر	و	0.032609
هزار	نفر	است	0.028986
هزار	نفر	با	0.028986
هزار	نفر	هم	0.021739
هزار	نفر	رسیده	0.018116
هزار	نفر	دیگر	0.014493
هزار	نفر	بود	0.014493
هزار	نفر	تا	0.010870
هزار	نفر	بوده	0.010870
هزار	و	نفر	0.288802
هزار	و	واحد	0.068762
هزار	و	تن	0.068762
هزار	و	مورد	0.053045
هزار	و	دلار	0.039293
هزار	و	متر	0.029470
هزار	و	دستگاه	0.027505
هزار	و	آزمایش	0.025540
هزار	و	بیمار	0.019646
هزار	و	یک	0.019646
هزار	و	کیلومتر	0.017682
هزار	و	مسافر	0.015717
هزار	و	رسید	0.013752
هزار	و	پرونده	0.013752
هزار	و	و	0.009823
هزار	و	عنوان	0.009823
هزار	و	طرح	0.009823
هزار	و	هزار	0.007859
هزار	و	تا	0.007859
هزار	و	جایگاه	0.007859
هزار	و	شرکت	0.007859
هزار	و	قطعه	0.007859
هزار	و	حلقه	0.007859
هزار	و	در	0.005894
هزار	و	درخواست	0.005894
هزار	و	میلیون	0.005894
هزار	و	تست	0.005894
هزار	و	داوطلب	0.005894
هزار	و	روستا	0.005894
هزار	و	خانواده	0.005894
هزار	واحد	در	0.111111
هزار	واحد	رسید	0.111111
هزار	واحد	مسکن	0.083333
هزار	کودک	در	0.300000
هزار	کیلومتر	در	0.166667
هزار	کیلومتر	است	0.166667
هستند	ادامه	داد	0.600000
هستند	از	جمله	0.291667
هستند	از	این	0.208333
هستند	اظهار	کرد	0.833333
هستند	اما	در	0.147541
هستند	اما	از	0.081967
هستند	اما	اگر	0.049180
هستند	اما	با	0.049180
هستند	اما	ممکن	0.049180
هستند	این	کار	0.230769
هستند	این	در	0.230769
هستند	باید	به	0.363636
هستند	به	صورت	0.125000
هستند	تا	با	0.125000
هستند	تا	در	0.093750
هستند	تا	از	0.093750
هستند	در	حالی	0.142857
هستند	در	این	0.119048
هستند	نسبت	به	1.000000
هستند	و	در	0.087886
هستند	و	این	0.059382
هستند	و	به	0.059382
هستند	و	باید	0.057007
هستند	و	از	0.052257
هستند	و	با	0.052257
هستند	و	هر	0.019002
هستند	و	ما	0.019002
هستند	و	بر	0.014252
هستند	و	هنوز	0.014252
هستند	و	برخی	0.014252
هستند	و	هیچ	0.014252
هستند	و	برای	0.011876
هستند	و	همچنین	0.011876
هستند	و	هم	0.011876
هستند	و	بیش	0.011876
هستند	و	حتی	0.009501
هستند	و	نه	0.009501
هستند	و	اگر	0.009501
هستند	و	یا	0.007126
هستند	و	آن	0.007126
هستند	و	آنها	0.007126
هستند	و	همه	0.007126
هستند	و	فقط	0.007126
هستند	پس	از	0.600000
هستند	چرا	که	0.750000
هستند	که	در	0.147465
هستند	که	به	0.094470
هستند	که	از	0.046083
هستند	که	با	0.041475
هستند	که	باید	0.036866
هستند	که	این	0.032258
هستند	که	برای	0.032258
هستند	که	هر	0.016129
هستند	که	می	0.013825
هستند	که	تا	0.013825
هستند	که	اگر	0.009217
هستند	که	روی	0.009217
هستند	که	معمولا	0.009217
هستند	که	البته	0.009217
هستند	که	ممکن	0.009217
هستند	که	ما	0.009217
هستند	که	نقش	0.009217
هستند	که	بیشتر	0.006912
هستند	که	پس	0.006912
هستند	که	یک	0.006912
هستند	که	زمانی	0.006912
هستند	که	هیچ	0.006912
هستند	که	حتی	0.006912
هستند	که	تنها	0.006912
هستند	که	نشان	0.006912
هستند	که	طی	0.006912
هستند	که	قیمت	0.006912
هستند	که	هزار	0.006912
هستند	گفت	ما	0.214286
هستند	یا	نه	0.312500
هستید	ممکن	است	1.000000
هفت	توپ	طلا	1.000000
هفت	سال	از	0.166667
هفت	سال	قبل	0.166667
هفت	میلیون	و	0.500000
هفت	نفر	از	0.444444
هفت	هزار	و	0.363636
همانطور	که	در	0.197531
همانطور	که	گفتم	0.067901
همانطور	که	گفته	0.061728
همانطور	که	اشاره	0.061728
همانطور	که	از	0.049383
همانطور	که	می	0.037037
همانطور	که	ما	0.024691
همانطور	که	یک	0.018519
همانطور	که	پیش	0.018519
همانطور	که	این	0.018519
همانطور	که	رهبری	0.018519
همه	آن	را	0.375000
همه	آنها	را	0.171429
همه	آنها	هم	0.114286
همه	آنها	به	0.114286
همه	آنها	در	0.085714
همه	از	این	0.160000
همه	از	یک	0.120000
همه	از	جمله	0.120000
همه	است	و	0.600000
همه	اعضای	خانواده	0.750000
همه	افراد	در	0.120000
همه	افرادی	که	0.750000
همه	او	را	1.000000
همه	این	موارد	0.118644
همه	این	سالها	0.101695
همه	این	افراد	0.101695
همه	این	اتفاقات	0.084746
همه	این	مسائل	0.050847
همه	این	اقدامات	0.050847
همه	این	ها	0.050847
همه	اینها	در	0.153846
همه	اینها	را	0.115385
همه	اینها	به	0.076923
همه	اینها	برای	0.076923
همه	اینها	با	0.057692
همه	با	هم	0.611111
همه	باید	کمک	0.166667
همه	باید	دست	0.125000
همه	باید	تلاش	0.125000
همه	باید	در	0.125000
همه	باید	با	0.125000
همه	به	این	0.166667
همه	به	هم	0.125000
همه	تلاش	خود	0.384615
همه	توان	خود	0.333333
همه	جا	را	0.222222
همه	جای	دنیا	0.944444
همه	در	این	0.129032
همه	در	انتظار	0.096774
همه	دستگاه	های	0.444444
همه	دستگاه	ها	0.333333
همه	دنیا	از	0.333333
همه	را	به	0.264706
همه	را	در	0.117647
همه	روزه	از	0.833333
همه	ساله	در	0.285714
همه	طرف	ها	0.600000
همه	ما	به	0.115385
همه	ما	در	0.096154
همه	ما	دوست	0.057692
همه	مردم	و	0.120000
همه	مهم	تر	1.000000
همه	و	همه	0.666667
همه	چیز	را	0.295775
همه	چیز	در	0.056338
همه	چیز	از	0.042254
همه	چیز	برای	0.028169
همه	چیز	به	0.028169
همه	چیز	است	0.028169
همه	چیز	درست	0.021127
همه	چیز	تحت	0.021127
همه	چیز	با	0.021127
همه	چیز	خوب	0.021127
همه	چیزهایی	که	0.750000
همه	کارهایی	که	0.600000
همه	کسانی	که	0.965517
همکاری	امضا	کردند	0.500000
همکاری	با	این	0.163265
همکاری	با	دولت	0.081633
همکاری	با	چین	0.061224
همکاری	بخش	خصوصی	1.000000
همکاری	بین	دو	0.571429
همکاری	خود	با	0.833333
همکاری	دارند	و	0.750000
همکاری	داشته	باشد	0.200000
همکاری	داشته	باشند	0.200000
همکاری	داشته	است	0.200000
همکاری	در	زمینه	0.360000
همکاری	در	این	0.200000
همکاری	در	حوزه	0.160000
همکاری	دو	کشور	0.714286
همکاری	را	با	0.300000
همکاری	سازمان	ملل	0.750000
همکاری	لازم	را	0.900000
همکاری	مشترک	در	0.375000
همکاری	می	کنند	0.600000
همکاری	میکند	و	1.000000
همکاری	های	دو	0.238095
همکاری	های	منطقه	0.190476
همکاری	های	بین	0.142857
همکاری	های	میان	0.142857
همکاری	و	توسعه	0.181818
همکاری	وزارت	نیرو	0.250000
همکاری	کرده	است	0.571429
همگی	بخشی	از	1.000000
هنری	است	که	0.555556
هنری	در	این	0.333333
هنری	کشور	را	0.500000
هواپیما	را	در	0.250000
هواپیما	سفر	کنید	1.000000
هواپیما	که	در	0.428571
واقعیت	آن	است	0.857143
واقعیت	است	که	0.700000
واقعیت	است	و	0.300000
واقعیت	امر	این	1.000000
واقعیت	این	است	0.980000
واقعیت	وجود	دارد	0.600000
ورود	آن	به	0.571429
ورود	آنها	به	0.833333
ورود	از	مرز	0.666667
ورود	به	این	0.076923
ورود	به	بازار	0.053846
ورود	به	دانشگاه	0.053846
ورود	به	انتخابات	0.030769
ورود	به	آن	0.030769
ورود	به	جو	0.030769
ورود	به	موقع	0.030769
ورود	به	کشور	0.023077
ورود	به	سیستم	0.023077
ورود	به	زمین	0.023077
ورود	به	سال	0.023077
ورود	به	خاک	0.023077
ورود	به	دنیای	0.023077
ورود	به	پایه	0.023077
ورود	زمینی	به	1.000000
ورود	سوخت	به	0.800000
ورود	و	خروج	0.611111
ورود	پیدا	کند	0.250000
ورود	پیدا	کرد	0.150000
ورود	پیدا	کنند	0.150000
ورود	کرده	است	0.500000
ورود	کرده	و	0.428571
ورود	کند	و	0.444444
ورود	یک	میلیون	0.600000
ورودی	به	کشور	0.375000
وزن	است	که	0.600000
وزن	کمک	کند	0.600000
وسایل	حمل	و	1.000000
وسایل	خانه	را	0.600000
وعده	داد	که	0.666667
وعده	داده	بودند	0.363636
وعده	های	خود	0.375000
وقت	است	که	1.000000
وقت	بود	که	0.600000
وقت	خود	را	1.000000
وقت	محلی	در	0.405405
وقت	محلی	اعلام	0.108108
وقت	محلی	به	0.108108
وقت	محلی	برابر	0.081081
وقت	نسبت	به	1.000000
وقت	و	انرژی	0.250000
وقت	یک	بار	0.800000
پا	به	فرار	0.250000
پا	به	پای	0.218750
پا	شده	بود	0.750000
پا	و	دست	0.300000
پا	کرده	است	0.500000
پاس	در	عمق	0.600000
پاس	گل	داده	0.137931
پاس	گل	داد	0.137931
پاس	گل	را	0.137931
پاس	گل	هم	0.103448
پاس	گل	در	0.103448
پاسخ	این	سؤال	0.285714
پاسخ	این	سوال	0.214286
پاسخ	به	این	0.514184
پاسخ	به	اینکه	0.117021
پاسخ	به	سوالی	0.106383
پاسخ	به	سوال	0.070922
پاسخ	به	سؤال	0.024823
پاسخ	به	دعوت	0.014184
پاسخ	به	آن	0.010638
پاسخ	به	بحران	0.010638
پاسخ	خواهد	داد	1.000000
پاسخ	داد	و	0.166667
پاسخ	داد	که	0.166667
پاسخ	داد	ما	0.100000
پاسخ	دادن	به	0.500000
پاسخ	داده	شود	0.388889
پاسخ	داده	است	0.166667
پاسخ	دهند	که	1.000000
پاک	نبوده	است	1.000000
پاک	کرده	و	0.800000
پخته	شده	را	0.428571
پخش	این	مجموعه	0.600000
پخش	خواهد	شد	1.000000
پخش	شد	و	0.500000
پخش	شده	است	0.437500
پخش	می	شود	0.583333
پخش	کرد	که	1.000000
پر	سر	و	1.000000
پر	شده	است	0.450000
پر	شده	و	0.150000
پر	شور	مردم	0.428571
پر	میکند	و	0.750000
پرتاب	این	ماهواره	1.000000
پرتاب	خواهد	شد	0.750000
پرتاب	شد	و	0.400000
پرتاب	شده	است	0.363636
پرتاب	ماهواره	جاسوسی	0.375000
پرتاب	کرد	و	0.600000
